x,y
1.327,0.02
1.327,0.017
1.327,0.015
1.328,0.018
1.328,0.017
1.328,0.023
1.329,0.023
1.329,0.03
1.329,0.03
1.329,0.032
1.329,0.032
1.33,0.027
1.33,0.027
1.33,0.023
1.331,0.025
1.331,0.028
1.331,0.028
1.331,0.03
1.331,0.032
1.332,0.028
1.332,0.028
1.332,0.025
1.333,0.027
1.333,0.032
1.333,0.032
1.333,0.037
1.333,0.037
1.334,0.05
1.334,0.05
1.334,0.065
1.335,0.063
1.335,0.068
1.335,0.067
1.335,0.063
1.335,0.063
1.336,0.067
1.336,0.065
1.336,0.07
1.337,0.07
1.337,0.082
1.337,0.083
1.337,0.093
1.337,0.093
1.338,0.097
1.338,0.095
1.338,0.093
1.339,0.093
1.339,0.088
1.339,0.09
1.339,0.085
1.339,0.085
1.34,0.082
1.34,0.082
1.34,0.08
1.341,0.078
1.341,0.083
1.341,0.082
1.341,0.08
1.341,0.078
1.342,0.075
1.342,0.077
1.342,0.073
1.343,0.073
1.343,0.08
1.343,0.08
1.343,0.092
1.343,0.092
1.344,0.097
1.344,0.095
1.344,0.098
1.345,0.095
1.345,0.102
1.345,0.103
1.345,0.12
1.345,0.122
1.346,0.175
1.346,0.217
1.346,0.102
1.347,0.083
1.347,0.008
1.347,0.017
1.347,0.053
1.347,0.055
1.348,0.078
1.348,0.078
1.348,0.088
1.349,0.09
1.349,0.095
1.349,0.093
1.349,0.1
1.349,0.098
1.35,0.108
1.35,0.11
1.35,0.107
1.351,0.112
1.351,0.12
1.351,0.12
1.351,0.123
1.351,0.12
1.352,0.123
1.352,0.122
1.352,0.12
1.353,0.122
1.353,0.128
1.353,0.128
1.353,0.138
1.353,0.138
1.354,0.157
1.354,0.157
1.354,0.178
1.355,0.18
1.355,0.22
1.355,0.222
1.355,0.278
1.355,0.26
1.356,0.313
1.356,0.19
1.356,0.34
1.357,0.352
1.357,0.125
1.357,0.182
1.357,0.27
1.357,0.272
1.358,0.293
1.358,0.28
1.358,0.212
1.359,0.208
1.359,0.113
1.359,0.11
1.359,0.035
1.359,0.032
1.36,-0.002
1.36,-0.002
1.36,-0.013
1.361,-0.013
1.361,-0.022
1.361,-0.02
1.361,-0.015
1.361,-0.017
1.362,-0.01
1.362,-0.01
1.362,-0.032
1.363,-0.035
1.363,-0.088
1.363,-0.09
1.363,-0.113
1.363,-0.105
1.364,-0.025
1.364,-0.022
1.364,0.003
1.365,0.005
1.365,0.003
1.365,0.002
1.365,0.027
1.365,0.027
1.366,0.042
1.366,0.037
1.366,0.042
1.367,0.042
1.367,0.05
1.367,0.05
1.367,0.057
1.367,0.057
1.368,0.063
1.368,0.062
1.368,0.057
1.369,0.057
1.369,0.052
1.369,0.053
1.369,0.055
1.369,0.057
1.37,0.053
1.37,0.053
1.37,0.04
1.371,0.04
1.371,0.03
1.371,0.033
1.371,0.037
1.371,0.037
1.372,0.04
1.372,0.04
1.372,0.045
1.373,0.045
1.373,0.038
1.373,0.037
1.373,0.027
1.373,0.027
1.374,0.023
1.374,0.027
1.374,0.042
1.375,0.042
1.375,0.06
1.375,0.062
1.375,0.08
1.375,0.08
1.376,0.095
1.376,0.095
1.376,0.108
1.377,0.108
1.377,0.117
1.377,0.118
1.377,0.132
1.377,0.133
1.378,0.142
1.378,0.133
1.378,0.062
1.379,0.053
1.379,-0.108
1.379,-0.107
1.379,0.418
1.379,0.19
1.38,0.46
1.38,0.442
1.38,-0.02
1.381,0
1.381,-0.098
1.381,-0.088
1.381,-0.032
1.381,-0.032
1.382,-0.01
1.382,-0.01
1.382,-0.002
1.383,-0.002
1.383,0.005
1.383,0.003
1.383,0.012
1.383,0.012
1.384,0.017
1.384,0.017
1.384,0.022
1.385,0.022
1.385,0.023
1.385,0.023
1.385,0.027
1.385,0.027
1.386,0.025
1.386,0.027
1.386,0.03
1.387,0.03
1.387,0.027
1.387,0.027
1.387,0.032
1.387,0.03
1.388,0.027
1.388,0.028
1.388,0.022
1.389,0.022
1.389,0.023
1.389,0.022
1.389,0.025
1.389,0.023
1.39,0.027
1.39,0.025
1.39,0.028
1.391,0.028
1.391,0.03
1.391,0.028
1.391,0.027
1.391,0.027
1.392,0.023
1.392,0.023
1.392,0.027
1.393,0.025
1.393,0.028
1.393,0.027
1.393,0.03
1.393,0.028
1.394,0.032
1.394,0.032
1.394,0.037
1.395,0.037
1.395,0.033
1.395,0.035
1.395,0.033
1.395,0.035
1.396,0.032
1.396,0.032
1.396,0.033
1.397,0.033
1.397,0.035
1.397,0.032
1.397,0.038
1.397,0.038
1.398,0.035
1.398,0.037
1.398,0.033
1.399,0.033
1.399,0.03
1.399,0.032
1.399,0.028
1.399,0.03
1.4,0.023
1.4,0.023
1.4,0.017
1.401,0.017
1.401,0.005
1.401,0.005
1.401,0
1.401,0.002
1.402,0.003
1.402,0.003
1.402,0
1.403,0
1.403,-0.002
1.403,-0.003
1.403,0.002
1.403,0.002
1.404,-0.003
1.404,-0.003
1.404,0
1.405,-0.002
1.405,0
1.405,0
1.405,0.008
1.405,0.007
1.406,0.017
1.406,0.017
1.406,0.03
1.407,0.03
1.407,0.04
1.407,0.038
1.407,0.033
1.407,0.033
1.408,0.03
1.408,0.03
1.408,0.033
1.409,0.033
1.409,0.032
1.409,0.03
1.409,0.033
1.409,0.032
1.41,0.035
1.41,0.035
1.41,0.043
1.411,0.043
1.411,0.05
1.411,0.052
1.411,0.047
1.411,0.047
1.412,0.028
1.412,0.028
1.412,0.003
1.413,0.003
1.413,-0.012
1.413,-0.012
1.413,-0.015
1.413,-0.013
1.414,-0.003
1.414,-0.003
1.414,0.003
1.415,0.002
1.415,0.007
1.415,0.008
1.415,0.003
1.415,0.005
1.416,0
1.416,0
1.416,-0.01
1.417,-0.003
1.417,-0.012
1.417,-0.012
1.417,-0.083
1.417,-0.087
1.418,-0.123
1.418,-0.095
1.418,0.017
1.419,0.022
1.419,0.087
1.419,0.09
1.419,0.085
1.419,0.083
1.42,0.07
1.42,0.07
1.42,0.06
1.421,0.058
1.421,0.047
1.421,0.047
1.421,0.025
1.421,0.025
1.422,0.007
1.422,0.005
1.422,-0.005
1.423,-0.008
1.423,-0.003
1.423,-0.003
1.423,0.012
1.423,0.012
1.424,0.025
1.424,0.025
1.424,0.03
1.425,0.03
1.425,0.027
1.425,0.027
1.425,0.033
1.425,0.032
1.426,0.038
1.426,0.037
1.426,0.04
1.427,0.037
1.427,0.042
1.427,0.043
1.427,0.04
1.427,0.04
1.428,0.025
1.428,0.023
1.428,0
1.429,0
1.429,-0.013
1.429,-0.015
1.429,-0.013
1.429,-0.015
1.43,0
1.43,0.002
1.43,0.023
1.431,0.023
1.431,0.028
1.431,0.027
1.431,0.02
1.431,0.02
1.432,0.015
1.432,0.015
1.432,0.012
1.433,0.012
1.433,0.013
1.433,0.012
1.433,0.008
1.433,0.005
1.434,0.008
1.434,0.008
1.434,0.005
1.435,0.007
1.435,0.008
1.435,0.008
1.435,0.012
1.435,0.008
1.436,0.01
1.436,0.008
1.436,0.01
1.437,0.01
1.437,0.013
1.437,0.013
1.437,0.015
1.438,0.015
1.438,0.01
1.438,0.012
1.438,0.015
1.438,0.015
1.439,0.022
1.439,0.02
1.439,0.025
1.44,0.023
1.44,0.017
1.44,0.017
1.44,0.008
1.44,0.007
1.441,0
1.441,0
1.441,0.003
1.442,0.003
1.442,0.017
1.442,0.017
1.442,0.025
1.442,0.025
1.443,0.032
1.443,0.032
1.443,0.042
1.444,0.042
1.444,0.092
1.444,0.115
1.444,-0.077
1.444,-0.082
1.445,-0.057
1.445,-0.053
1.445,-0.015
1.446,-0.015
1.446,0.007
1.446,0.007
1.446,0.012
1.446,0.013
1.447,0.012
1.447,0.012
1.447,0.008
1.448,0.008
1.448,0.012
1.448,0.01
1.448,0.013
1.448,0.013
1.449,0.012
1.449,0.012
1.449,0.008
1.45,0.008
1.45,-0.005
1.45,-0.005
1.45,-0.01
1.45,-0.01
1.451,-0.005
1.451,-0.003
1.451,0.007
1.452,0.007
1.452,0.018
1.452,0.018
1.452,0.012
1.452,0.012
1.453,0.01
1.453,0.008
1.453,0
1.454,0.002
1.454,-0.003
1.454,-0.003
1.454,-0.002
1.454,-0.005
1.455,-0.01
1.455,-0.008
1.455,-0.015
1.456,-0.013
1.456,-0.015
1.456,-0.015
1.456,-0.013
1.456,-0.015
1.457,-0.017
1.457,-0.015
1.457,-0.018
1.458,-0.02
1.458,-0.017
1.458,-0.017
1.458,-0.02
1.458,-0.02
1.459,-0.017
1.459,-0.018
1.459,-0.012
1.46,-0.01
1.46,-0.005
1.46,-0.005
1.46,-0.025
1.46,-0.025
1.461,-0.072
1.461,-0.073
1.461,-0.093
1.462,-0.085
1.462,-0.003
1.462,0.002
1.462,0.03
1.462,0.027
1.463,0.003
1.463,0.002
1.463,0.012
1.464,0.013
1.464,0.027
1.464,0.027
1.464,0.018
1.464,0.022
1.465,0.027
1.465,0.028
1.465,0.02
1.466,0.018
1.466,-0.028
1.466,-0.032
1.466,-0.105
1.466,-0.105
1.467,-0.035
1.467,-0.03
1.467,0.122
1.468,0.128
1.468,0.277
1.468,0.27
1.468,0.322
1.468,0.31
1.469,0.097
1.469,0.108
1.469,0.295
1.47,0.243
1.47,0.278
1.47,0.28
1.47,0.305
1.47,0.305
1.471,0.15
1.471,0.14
1.471,0.437
1.472,0.273
1.472,0.02
1.472,0.282
1.472,-0.262
1.472,-0.265
1.473,-0.397
1.473,-0.383
1.473,-0.293
1.474,-0.292
1.474,-0.238
1.474,-0.237
1.474,-0.202
1.474,-0.202
1.475,-0.175
1.475,-0.175
1.475,-0.155
1.476,-0.155
1.476,-0.135
1.476,-0.133
1.476,-0.113
1.476,-0.113
1.477,-0.1
1.477,-0.1
1.477,-0.093
1.478,-0.093
1.478,-0.082
1.478,-0.083
1.478,-0.078
1.478,-0.082
1.479,-0.088
1.479,-0.088
1.479,-0.095
1.48,-0.095
1.48,-0.087
1.48,-0.087
1.48,-0.082
1.48,-0.082
1.481,-0.068
1.481,-0.068
1.481,-0.053
1.482,-0.053
1.482,-0.042
1.482,-0.042
1.482,-0.035
1.482,-0.035
1.483,-0.037
1.483,-0.035
1.483,-0.032
1.484,-0.032
1.484,-0.03
1.484,-0.03
1.484,-0.025
1.484,-0.027
1.485,-0.023
1.485,-0.022
1.485,-0.015
1.486,-0.015
1.486,-0.012
1.486,-0.012
1.486,-0.013
1.486,-0.013
1.487,-0.017
1.487,-0.015
1.487,-0.017
1.488,-0.015
1.488,-0.007
1.488,-0.008
1.488,0.002
1.488,0.002
1.489,0.005
1.489,0.005
1.489,0.007
1.49,0.007
1.49,0.003
1.49,0.003
1.49,0
1.49,0
1.491,0.005
1.491,0.003
1.491,0.012
1.492,0.012
1.492,0.017
1.492,0.018
1.492,0.015
1.492,0.015
1.493,0.017
1.493,0.017
1.493,0.008
1.494,0.008
1.494,0.002
1.494,0.002
1.494,-0.005
1.494,-0.005
1.495,-0.003
1.495,-0.003
1.495,-0.007
1.496,-0.005
1.496,-0.012
1.496,-0.012
1.496,-0.01
1.496,-0.01
1.497,-0.015
1.497,-0.013
1.497,-0.017
1.498,-0.015
1.498,-0.022
1.498,-0.02
1.498,-0.01
1.498,-0.01
1.499,-0.002
1.499,-0.002
1.499,0.002
1.5,0.002
1.5,-0.002
1.5,-0.003
1.5,-0.008
1.5,-0.012
1.501,-0.007
1.501,0.1
1.501,-0.007
1.502,-0.01
1.502,-0.008
1.502,-0.013
1.502,-0.013
1.502,-0.023
1.503,-0.023
1.503,-0.033
1.503,-0.033
1.504,-0.038
1.504,-0.038
1.504,-0.042
1.504,-0.043
1.504,-0.038
1.505,-0.04
1.505,-0.028
1.505,-0.027
1.506,-0.012
1.506,-0.012
1.506,0.008
1.506,0.008
1.506,0.017
1.507,0.012
1.507,0.015
1.507,0.017
1.508,0.03
1.508,0.03
1.508,0.048
1.508,0.05
1.508,0.058
1.509,0.057
1.509,0.04
1.509,0.038
1.51,0.008
1.51,0.007
1.51,-0.013
1.51,-0.015
1.51,-0.018
1.511,-0.018
1.511,-0.017
1.511,-0.015
1.512,-0.005
1.512,-0.005
1.512,0
1.512,-0.002
1.512,0.01
1.513,0.01
1.513,0.02
1.513,0.02
1.514,0.03
1.514,0.027
1.514,-0.035
1.514,-0.04
1.514,-0.093
1.515,-0.075
1.515,0.033
1.515,0.037
1.516,0.098
1.516,0.1
1.516,0.087
1.516,0.085
1.516,0.062
1.517,0.06
1.517,0.043
1.517,0.042
1.518,0.035
1.518,0.035
1.518,0.033
1.518,0.037
1.518,0.033
1.519,0.032
1.519,0.028
1.519,0.028
1.52,0.02
1.52,0.018
1.52,0.015
1.52,0.015
1.52,0.01
1.521,0.01
1.521,0.013
1.521,0.015
1.522,0.022
1.522,0.023
1.522,0.03
1.522,0.027
1.522,0.033
1.523,0.032
1.523,0.035
1.523,0.035
1.524,0.032
1.524,0.03
1.524,0.032
1.524,0.032
1.524,0.028
1.525,0.03
1.525,0.027
1.525,0.028
1.526,0.025
1.526,0.027
1.526,0.022
1.526,0.022
1.526,0.015
1.527,0.017
1.527,0.008
1.527,0.008
1.528,0.002
1.528,0
1.528,0.003
1.528,0.003
1.528,0
1.529,0.003
1.529,0
1.529,0.002
1.53,-0.002
1.53,-0.003
1.53,0.002
1.53,0.002
1.53,0.005
1.531,0.002
1.531,0.01
1.531,0.008
1.532,0.012
1.532,0.012
1.532,0.017
1.532,0.015
1.532,0.02
1.533,0.02
1.533,0.018
1.533,0.018
1.534,0.028
1.534,0.03
1.534,0.042
1.534,0.043
1.534,0.052
1.535,0.053
1.535,0.09
1.535,0.093
1.536,0.148
1.536,0.14
1.536,-0.058
1.536,-0.058
1.536,-0.023
1.537,-0.022
1.537,0.007
1.537,0.008
1.538,0.03
1.538,0.03
1.538,0.038
1.538,0.04
1.538,0.043
1.539,0.043
1.539,0.037
1.539,0.037
1.54,0.017
1.54,0.015
1.54,-0.003
1.54,-0.005
1.54,-0.015
1.541,-0.018
1.541,-0.013
1.541,-0.013
1.542,-0.007
1.542,-0.005
1.542,-0.002
1.542,-0.002
1.542,0.008
1.543,0.008
1.543,0.017
1.543,0.017
1.544,0.022
1.544,0.018
1.544,0.022
1.544,0.018
1.544,0.022
1.545,0.022
1.545,0.02
1.545,0.022
1.546,0.023
1.546,0.022
1.546,0.028
1.546,0.027
1.546,0.03
1.547,0.03
1.547,0.037
1.547,0.037
1.548,0.04
1.548,0.038
1.548,0.037
1.548,0.037
1.548,0.033
1.549,0.035
1.549,0.027
1.549,0.027
1.55,0.025
1.55,0.023
1.55,0.017
1.55,0.017
1.55,0.01
1.551,0.01
1.551,-0.017
1.551,-0.018
1.552,-0.095
1.552,-0.1
1.552,-0.145
1.552,-0.135
1.552,-0.035
1.553,-0.03
1.553,0.065
1.553,0.068
1.554,0.122
1.554,0.12
1.554,0.085
1.554,0.082
1.554,0.005
1.555,0.002
1.555,-0.045
1.555,-0.05
1.556,-0.005
1.556,-0.002
1.556,0.06
1.556,0.063
1.556,0.055
1.557,0.053
1.557,0.04
1.557,0.042
1.558,0.038
1.558,0.037
1.558,0.02
1.558,0.02
1.558,0.013
1.559,0.013
1.559,0.01
1.559,0.01
1.56,0.012
1.56,0.01
1.56,0.012
1.56,0.008
1.56,0.012
1.561,0.012
1.561,0.022
1.561,0.022
1.562,0.03
1.562,0.03
1.562,0.033
1.562,0.032
1.562,0.025
1.563,0.027
1.563,0.02
1.563,0.02
1.563,0.023
1.564,0.023
1.564,0.027
1.564,0.027
1.565,0.03
1.565,0.032
1.565,0.038
1.565,0.038
1.565,0.068
1.566,0.07
1.566,0.105
1.566,0.105
1.567,0.013
1.567,0.012
1.567,0.392
1.567,0.05
1.567,0.272
1.568,0.352
1.568,-0.143
1.568,-0.145
1.569,-0.248
1.569,-0.237
1.569,-0.155
1.569,-0.152
1.569,-0.105
1.57,-0.105
1.57,-0.088
1.57,-0.088
1.571,-0.075
1.571,-0.077
1.571,-0.063
1.571,-0.063
1.571,-0.048
1.572,-0.048
1.572,-0.038
1.572,-0.038
1.573,-0.03
1.573,-0.032
1.573,-0.027
1.573,-0.025
1.573,-0.027
1.574,-0.025
1.574,-0.015
1.574,-0.015
1.575,-0.01
1.575,-0.01
1.575,-0.007
1.575,-0.005
1.575,-0.008
1.576,-0.008
1.576,-0.003
1.576,-0.003
1.577,0.002
1.577,0.003
1.577,0
1.577,0
1.577,-0.003
1.578,-0.003
1.578,-0.01
1.578,-0.01
1.579,-0.017
1.579,-0.017
1.579,-0.028
1.579,-0.028
1.579,-0.037
1.58,-0.037
1.58,-0.043
1.58,-0.042
1.581,-0.043
1.581,-0.042
1.581,-0.043
1.581,-0.042
1.581,-0.045
1.582,-0.042
1.582,-0.047
1.582,-0.047
1.583,-0.048
1.583,-0.052
1.583,-0.048
1.583,-0.05
1.583,-0.048
1.584,-0.05
1.584,-0.047
1.584,-0.05
1.585,-0.045
1.585,-0.043
1.585,-0.03
1.585,-0.028
1.585,-0.022
1.586,-0.022
1.586,-0.025
1.586,-0.022
1.587,-0.023
1.587,-0.022
1.587,-0.023
1.587,-0.022
1.587,-0.007
1.588,-0.007
1.588,0.01
1.588,0.01
1.589,0.033
1.589,0.037
1.589,0.082
1.589,0.087
1.589,0.122
1.59,0.13
1.59,-0.052
1.59,-0.105
1.591,0.052
1.591,0.063
1.591,0.22
1.591,0.175
1.591,0.16
1.592,0.16
1.592,0.118
1.592,0.117
1.593,0.032
1.593,0.027
1.593,-0.06
1.593,-0.063
1.593,-0.128
1.594,-0.13
1.594,-0.167
1.594,-0.168
1.595,-0.18
1.595,-0.182
1.595,-0.185
1.595,-0.182
1.595,-0.177
1.596,-0.178
1.596,-0.168
1.596,-0.168
1.597,-0.163
1.597,-0.163
1.597,-0.16
1.597,-0.16
1.597,-0.157
1.598,-0.157
1.598,-0.148
1.598,-0.148
1.599,-0.145
1.599,-0.147
1.599,-0.15
1.599,-0.152
1.599,-0.145
1.6,-0.145
1.6,-0.123
1.6,-0.122
1.601,-0.103
1.601,-0.102
1.601,-0.078
1.601,-0.078
1.601,-0.048
1.602,-0.047
1.602,-0.038
1.602,-0.037
1.603,-0.045
1.603,-0.045
1.603,-0.06
1.603,-0.06
1.603,-0.07
1.604,-0.07
1.604,-0.072
1.604,-0.07
1.605,-0.058
1.605,-0.057
1.605,-0.032
1.605,-0.03
1.605,-0.028
1.606,-0.03
1.606,-0.042
1.606,-0.042
1.607,-0.053
1.607,-0.053
1.607,-0.05
1.607,-0.05
1.607,-0.043
1.608,-0.043
1.608,-0.035
1.608,-0.037
1.609,-0.027
1.609,-0.027
1.609,-0.023
1.609,-0.022
1.609,-0.02
1.61,-0.02
1.61,-0.018
1.61,-0.018
1.611,-0.015
1.611,-0.017
1.611,-0.01
1.611,-0.012
1.611,-0.013
1.612,-0.013
1.612,-0.012
1.612,-0.013
1.613,-0.015
1.613,-0.013
1.613,-0.012
1.613,-0.01
1.613,-0.012
1.614,-0.012
1.614,-0.013
1.614,-0.013
1.615,-0.015
1.615,-0.013
1.615,-0.015
1.615,-0.013
1.615,-0.012
1.616,-0.015
1.616,-0.012
1.616,-0.013
1.617,-0.008
1.617,-0.008
1.617,-0.005
1.617,-0.005
1.617,-0.002
1.618,-0.003
1.618,0
1.618,-0.002
1.619,-0.005
1.619,-0.002
1.619,0
1.619,-0.002
1.619,0.002
1.62,0.002
1.62,0.003
1.62,0.003
1.621,-0.002
1.621,0
1.621,-0.005
1.621,-0.007
1.621,-0.01
1.622,-0.002
1.622,-0.023
1.622,-0.027
1.623,-0.115
1.623,-0.115
1.623,-0.033
1.623,-0.028
1.623,0.082
1.624,0.083
1.624,0.102
1.624,0.098
1.625,0.062
1.625,0.06
1.625,0.023
1.625,0.02
1.625,-0.005
1.626,-0.005
1.626,-0.02
1.626,-0.02
1.627,-0.027
1.627,-0.027
1.627,-0.025
1.627,-0.028
1.627,-0.02
1.628,-0.018
1.628,-0.015
1.628,-0.015
1.629,-0.02
1.629,-0.02
1.629,-0.022
1.629,-0.02
1.629,-0.015
1.63,-0.015
1.63,-0.002
1.63,-0.002
1.631,0.008
1.631,0.007
1.631,0.002
1.631,0.002
1.631,-0.002
1.632,-0.002
1.632,-0.008
1.632,-0.005
1.633,-0.008
1.633,-0.003
1.633,0.002
1.633,0.003
1.633,0.01
1.634,0.01
1.634,0.017
1.634,0.018
1.635,0.022
1.635,0.023
1.635,0.018
1.635,0.02
1.635,0.015
1.636,0.018
1.636,0.023
1.636,0.027
1.637,0.02
1.637,0.018
1.637,-0.003
1.637,-0.007
1.637,-0.187
1.638,-0.228
1.638,-0.123
1.638,-0.115
1.639,0.038
1.639,0.043
1.639,0.123
1.639,0.128
1.639,0.115
1.64,0.113
1.64,0.075
1.64,0.073
1.641,0.033
1.641,0.032
1.641,-0.002
1.641,-0.002
1.641,-0.015
1.642,-0.013
1.642,-0.007
1.642,-0.007
1.643,0.002
1.643,0.002
1.643,0.007
1.643,0.007
1.643,0.008
1.644,0.008
1.644,0
1.644,0
1.645,-0.008
1.645,-0.008
1.645,-0.012
1.645,-0.012
1.645,-0.01
1.646,-0.012
1.646,-0.008
1.646,-0.012
1.647,-0.007
1.647,-0.007
1.647,-0.015
1.647,-0.017
1.647,-0.058
1.648,-0.06
1.648,-0.085
1.648,-0.087
1.649,-0.023
1.649,-0.02
1.649,0.038
1.649,0.043
1.649,0.03
1.65,0.03
1.65,0.012
1.65,0.013
1.651,0.015
1.651,0.015
1.651,-0.002
1.651,-0.003
1.651,0
1.652,-0.003
1.652,-0.002
1.652,-0.002
1.653,0.005
1.653,0.003
1.653,0.007
1.653,0.005
1.653,0
1.654,0
1.654,-0.007
1.654,-0.007
1.655,-0.013
1.655,-0.013
1.655,-0.017
1.655,-0.017
1.655,-0.02
1.656,-0.018
1.656,-0.02
1.656,-0.018
1.657,-0.02
1.657,-0.02
1.657,-0.017
1.657,-0.02
1.657,-0.017
1.658,-0.018
1.658,-0.02
1.658,-0.018
1.659,-0.017
1.659,-0.018
1.659,-0.017
1.659,-0.017
1.659,-0.018
1.66,-0.015
1.66,-0.02
1.66,-0.018
1.661,-0.023
1.661,-0.023
1.661,-0.025
1.661,-0.023
1.661,-0.027
1.662,-0.027
1.662,-0.023
1.662,-0.023
1.663,-0.027
1.663,-0.023
1.663,-0.025
1.663,-0.025
1.663,-0.032
1.664,-0.032
1.664,-0.033
1.664,-0.033
1.665,-0.035
1.665,-0.035
1.665,-0.038
1.665,-0.037
1.665,-0.033
1.666,-0.033
1.666,-0.025
1.666,-0.025
1.667,-0.018
1.667,-0.02
1.667,-0.012
1.667,-0.012
1.667,-0.007
1.668,-0.007
1.668,-0.003
1.668,-0.005
1.669,0
1.669,0
1.669,0.008
1.669,0.007
1.669,0.02
1.67,0.02
1.67,0.043
1.67,0.045
1.671,0.08
1.671,0.092
1.671,0.02
1.671,-0.035
1.671,0.267
1.672,0.465
1.672,0.14
1.672,0.355
1.673,-0.142
1.673,-0.157
1.673,-0.277
1.673,-0.293
1.673,-0.225
1.674,-0.222
1.674,-0.153
1.674,-0.152
1.675,-0.118
1.675,-0.117
1.675,-0.108
1.675,-0.108
1.675,-0.102
1.676,-0.103
1.676,-0.11
1.676,-0.112
1.677,-0.118
1.677,-0.118
1.677,-0.123
1.677,-0.122
1.677,-0.125
1.678,-0.125
1.678,-0.118
1.678,-0.118
1.679,-0.11
1.679,-0.11
1.679,-0.112
1.679,-0.112
1.679,-0.115
1.68,-0.115
1.68,-0.117
1.68,-0.115
1.681,-0.118
1.681,-0.12
1.681,-0.117
1.681,-0.117
1.681,-0.108
1.682,-0.108
1.682,-0.093
1.682,-0.093
1.683,-0.062
1.683,-0.06
1.683,-0.025
1.683,-0.025
1.683,-0.01
1.684,-0.01
1.684,-0.005
1.684,-0.007
1.685,-0.005
1.685,-0.007
1.685,-0.01
1.685,-0.008
1.685,-0.012
1.686,-0.012
1.686,-0.017
1.686,-0.017
1.687,-0.032
1.687,-0.033
1.687,-0.043
1.687,-0.042
1.688,-0.045
1.688,-0.045
1.688,-0.045
1.688,-0.043
1.688,-0.047
1.689,-0.047
1.689,-0.042
1.689,-0.043
1.69,-0.035
1.69,-0.035
1.69,-0.022
1.69,-0.022
1.69,0.002
1.691,0.003
1.691,0.04
1.691,0.042
1.692,0.115
1.692,0.1
1.692,0.157
1.692,0.155
1.692,-0.018
1.693,-0.017
1.693,0.287
1.693,0.282
1.694,0.235
1.694,0.235
1.694,0.212
1.694,0.21
1.694,0.13
1.695,0.125
1.695,0.003
1.695,-0.002
1.696,-0.112
1.696,-0.115
1.696,-0.187
1.696,-0.188
1.696,-0.228
1.697,-0.23
1.697,-0.243
1.697,-0.245
1.698,-0.252
1.698,-0.25
1.698,-0.258
1.698,-0.257
1.698,-0.268
1.699,-0.267
1.699,-0.27
1.699,-0.268
1.7,-0.255
1.7,-0.253
1.7,-0.22
1.7,-0.218
1.7,-0.182
1.701,-0.18
1.701,-0.143
1.701,-0.143
1.702,-0.122
1.702,-0.122
1.702,-0.112
1.702,-0.112
1.702,-0.1
1.703,-0.1
1.703,-0.09
1.703,-0.09
1.704,-0.08
1.704,-0.08
1.704,-0.067
1.704,-0.067
1.704,-0.06
1.705,-0.06
1.705,-0.053
1.705,-0.052
1.706,-0.047
1.706,-0.045
1.706,-0.048
1.706,-0.048
1.706,-0.057
1.707,-0.055
1.707,-0.065
1.707,-0.065
1.708,-0.072
1.708,-0.07
1.708,-0.063
1.708,-0.063
1.708,-0.048
1.709,-0.048
1.709,-0.033
1.709,-0.033
1.71,-0.017
1.71,-0.017
1.71,-0.008
1.71,-0.01
1.71,-0.003
1.711,-0.003
1.711,-0.005
1.711,-0.005
1.712,0.002
1.712,0.002
1.712,0
1.712,0
1.712,0.003
1.713,0.002
1.713,0.007
1.713,0.005
1.714,0.013
1.714,0.012
1.714,0.017
1.714,0.017
1.714,0.02
1.715,0.02
1.715,0.022
1.715,0.018
1.716,0.022
1.716,0.022
1.716,0.023
1.716,0.023
1.716,0.02
1.717,0.02
1.717,0.023
1.717,0.02
1.718,0.025
1.718,0.023
1.718,0.027
1.718,0.025
1.718,0.032
1.719,0.03
1.719,0.033
1.719,0.03
1.72,0.02
1.72,0.02
1.72,0.012
1.72,0.012
1.72,0.008
1.721,0.01
1.721,0.005
1.721,0.005
1.722,-0.005
1.722,-0.007
1.722,-0.003
1.722,-0.003
1.722,0.01
1.723,0.01
1.723,0.02
1.723,0.022
1.724,0.035
1.724,0.035
1.724,0.043
1.724,0.043
1.724,0.042
1.725,0.042
1.725,0.048
1.725,0.048
1.726,0.053
1.726,0.053
1.726,0.03
1.726,0.028
1.726,-0.055
1.727,-0.058
1.727,-0.13
1.727,-0.128
1.728,-0.038
1.728,-0.032
1.728,0.088
1.728,0.092
1.728,0.147
1.729,0.15
1.729,0.083
1.729,0.077
1.73,-0.022
1.73,-0.018
1.73,0.082
1.73,0.087
1.73,0.222
1.731,0.265
1.731,0.123
1.731,0.11
1.732,0.037
1.732,0.038
1.732,0.027
1.732,0.025
1.732,-0.008
1.733,-0.018
1.733,-0.007
1.733,-0.003
1.734,0.078
1.734,0.082
1.734,0.112
1.734,0.108
1.734,0.092
1.735,0.09
1.735,0.093
1.735,0.093
1.736,0.087
1.736,0.087
1.736,0.068
1.736,0.072
1.736,0.067
1.737,0.067
1.737,0.053
1.737,0.053
1.738,0.047
1.738,0.048
1.738,0.042
1.738,0.042
1.738,0.043
1.739,0.042
1.739,0.038
1.739,0.04
1.74,0.037
1.74,0.038
1.74,0.035
1.74,0.035
1.74,0.04
1.741,0.04
1.741,0.042
1.741,0.04
1.742,0.047
1.742,0.047
1.742,0.048
1.742,0.048
1.742,0.045
1.743,0.043
1.743,0.047
1.743,0.045
1.744,0.042
